source_absolute_path,source_relative_path,scope,category,classification,disposition,size_bytes,allocated_bytes,status,windows_package_relative_path,sha256,sha256_basis,duplicate_of,note
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/evaluate_t2399_start.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/evaluate_t2399_start.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,104,4096,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/evaluate_t2399_start.json,a103cf760fc7d0b7a90dcb15dae17af206f58bf28ea6454f97efab7f8a8e6a71,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/best_model.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/best_model.pt,track_a,best_checkpoint,RECOMMENDED_UPLOAD,optional_package,4405440,4407296,ZIP_CRC_OK,04_best_checkpoints/track_a/phase_i_wave2_resnet_20260912/train_t1200/best_model.pt,aeee49cf033a304e2fd07a8ef5e45297cbc634d6904cf00787af7c1410f83270,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0025.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0025.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17634746,17637376,EXISTS,,fd81c04d9a73c9b5edd6f85c40ae92d773861136de07c4744edefc130362cd2a,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0050.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0050.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17635898,17637376,EXISTS,,bf2163bbfa512dfa0b6d184b4eff3e160aa426ea96b9d5f3a2eb8e7c38d4bf58,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0075.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0075.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17636986,17637376,EXISTS,,bfba433c30061ca76b5f4ee384f7e8d978dbf1d7089fd3130535254e6ba671bd,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0100.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0100.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17641466,17641472,EXISTS,,01f8e0dc937e247f6f251aee58eba6ecca3d61c3b52d757dbeffacee0bc94d4b,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0125.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0125.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17642554,17645568,EXISTS,,237282c782865b05bb69e3b4d98aa8ca3ebfb9a9d223251d14533799b1362806,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0150.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0150.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17643706,17645568,EXISTS,,d5baa72ecb10b514a751c9e32870964f0cc0d7d0784efdb01b991fa7c7a2af93,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0175.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0175.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17644794,17645568,EXISTS,,001ab42834e067451e8f3e305b7ad559e801b793d178c77b4266ff9cc13594c1,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0200.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0200.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17645946,17649664,EXISTS,,dc4ebf08363329e3c043cb03ef08706ed546493806026d7d91f5e2c4086067cb,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0225.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0225.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17647098,17649664,EXISTS,,868dc6c1f67153a1937476cea7c58ef9ef6eaa7bcd3abccb91629be51d0ff368,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0250.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0250.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17648186,17649664,EXISTS,,381c3604a146554209e60e5edcaaf4cd2f347b4e8e74753d472e7ceb25b14d6c,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0275.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0275.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17649338,17649664,EXISTS,,682f1fefde92acbcb999adb86ef238cc1f7c63a8fbc520015df3ac6019281446,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0300.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0300.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17650490,17653760,EXISTS,,e35d39b20645cd5f2a4ae684437423f00efc49f3d0861206677180d6725a37e4,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0325.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0325.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17651642,17653760,EXISTS,,47e094785c0d25954ceb97a4d78209076df4c228a1262ff30e22cd66f01834ea,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0350.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0350.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17652794,17653760,EXISTS,,31165dddfde865e42380ed670e0990fea5d45a2f829b9ebe6a3851b82324e560,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0375.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0375.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17653946,17657856,EXISTS,,aeae7bcf89d8ca92316b225a88d8b61904691074381f3bb7a5bb4e096252ded2,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0400.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0400.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17655098,17657856,EXISTS,,316b00eca47a0ef79714a57f20c9165cec5234a7404cbb7ace0b74108033189f,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0425.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0425.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17656250,17657856,EXISTS,,1ca2b8e8a6e2039351d86e3170bae7218a14d762fe121487490714333baa2d62,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0450.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0450.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17657402,17657856,EXISTS,,8471105d4690a0bfff1527511623cba47784c7998e997ddfd1bbc534677f3e06,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0475.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0475.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17658554,17661952,EXISTS,,3e2687b44b97dca7c2cbcaf641405da961fe345fdadf703942b79c595818e520,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0500.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/epoch_0500.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17659706,17661952,EXISTS,,81b6e3dcea33d57d25fd4473d3e498cad0dc7e7f63c8d489c8e26ae857c4e9fb,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/run.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/run.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,5617,8192,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t1200/run.json,e9c1d9ee03b2cf4dacfd8ee638692ed92dd0cb17ed188addc0651d26048f9108,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/summary.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200/summary.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,100818,102400,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t1200/summary.json,3799c2b195700fb36515ffd5ab3901a94b6c53bb3fc68a43513d0f8968f7125d,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200.log,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200.log,track_a,runtime_log,DO_NOT_UPLOAD,retain_on_server,95204,98304,EXISTS,,1a30c1fe38ad86675cf2df23539d5de14aaaa0daa3e5345cc41a3ea760982e48,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200_exit.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200_exit.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,119,4096,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t1200_exit.json,f58d007024c44313d0a3bef1ecc558c6723ed48e760ab0e037315f6e533ce90e,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200_start.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t1200_start.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,101,4096,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t1200_start.json,2240ce7370ccc6f2a229ff171bd4d844868588167752f81812b0252ed3452d5c,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/best_model.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/best_model.pt,track_a,best_checkpoint,RECOMMENDED_UPLOAD,optional_package,4405504,4407296,ZIP_CRC_OK,04_best_checkpoints/track_a/phase_i_wave2_resnet_20260912/train_t2399/best_model.pt,12e0cf0c8e8294652bf2a011d605aaf37dd3ff6d2024a196d00371f06007d712,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0025.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0025.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17634746,17637376,EXISTS,,57da15e60eda977a947d22ebc390443961ad6eb7106dd39ccc913152ce27c129,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0050.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0050.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17635898,17637376,EXISTS,,58bc9d41183ac03bd85c05f51ee822e19745d1676f572e61fe76cfb90d15b692,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0075.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0075.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17637050,17637376,EXISTS,,b28f0b6ce69b9a774acd0340e512d5482f7b7f6b673d2f7a69f7e3e6dda44e18,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0100.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0100.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17641466,17641472,EXISTS,,2a76fc22a20b980ecf5d6e1717f92be8a0f0ae302aeee5d96b75f3e68213d103,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0125.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0125.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17642618,17645568,EXISTS,,30a46ecf4ff2e9a86a79a4b82b624d941e57b7f068f374262f970afbd11c97b0,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0150.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0150.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17643706,17645568,EXISTS,,707102ba72836eaa2f8fddf3ea25d31b60d36ffe7820d363370875486f2ccbbb,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0175.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0175.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17644858,17645568,EXISTS,,29f019b5af1f322ca61111bab49a950d874003a5abeda68cd2a531e76f11661e,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0200.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0200.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17645946,17649664,EXISTS,,53f74574e2c499577ae3191f31320a6de6cb377f15022c1cc36e28536745d42a,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0225.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0225.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17647098,17649664,EXISTS,,af5262af18a7832c42715f5cc4e797f69299521885590bc8c74b48da75071ad4,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0250.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0250.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17648186,17649664,EXISTS,,66dd9d8c3e22390fec5974f16626a7711ee4818ce7e8829ebf11c01bf60ca51c,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0275.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0275.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17649338,17649664,EXISTS,,f9f29f9ce444626bc8b2e7330cd4a50732b3d667aa06ccfc1f89753cc7d35065,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0300.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0300.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17650490,17653760,EXISTS,,628b5bc37184909cef9d627215122cb81695ee6175e39c43ca852ba00355628e,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0325.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0325.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17651642,17653760,EXISTS,,64e5916119d122efc730bea8afc229ca9a23337b2f7871c562111c55c19900ce,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0350.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0350.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17652794,17653760,EXISTS,,1600aec2d7bc48305da353ed78d985aaa84fafce85c5e367e06aa735c6cca9c1,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0375.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0375.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17653946,17657856,EXISTS,,40f944e9cfa601bcee7035ade9a2cda8c76d4ce3dfd301b8d89e65248f6ac4ba,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0400.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0400.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17655098,17657856,EXISTS,,e1154c45d33bd67d954128603f84488411f4d16c73f97a75f9545410c728e3e7,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0425.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0425.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17656250,17657856,EXISTS,,ff811e58ee62e0d6bc3cc6cd6f181352345059afd54f4f9d4a9206820712560b,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0450.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0450.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17657402,17657856,EXISTS,,359a3f75362f5549aeff9c753080de29882c3b8a34e6f2eb8ea7633890230f14,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0475.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0475.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17658554,17661952,EXISTS,,7e7ec898aa09a1dc1b7f415175ab3dafc9d8e1a55180459d5116e929c1c62483,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0500.pt,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/epoch_0500.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17659706,17661952,EXISTS,,540fa6ab91937b10852498a5bc43158603b740c787ecf06e6c416e213dd5b53e,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/run.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/run.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,5635,8192,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t2399/run.json,54b3875def3ca5e773d104f78a767b3ad7bfd920e71e3fcac80c6bd47e1d8ad1,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/summary.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399/summary.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,100759,102400,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t2399/summary.json,5151987b121a1c5a53ef871bd6647f52aad5cacada4ca0307ddf9dba71a80f27,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399.log,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399.log,track_a,runtime_log,DO_NOT_UPLOAD,retain_on_server,95127,98304,EXISTS,,fb752e88d24ed8a09a8f645303e2062f7bac82f40299d1b48b4443af218f818d,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399_exit.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399_exit.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,119,4096,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t2399_exit.json,3b150bd88e07d076b8cf66b3ff09f60316be6ccb4e6dddc6c33ea008ed694f95,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399_start.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/train_t2399_start.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,101,4096,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/train_t2399_start.json,30c47d54340db5272aa1593d98767722517353e4b6df453457780da63eed8b06,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/wave_execution.json,outputs/benchmark_track_a_v1/phase_i_wave2_resnet_20260912/wave_execution.json,track_a,provenance_summary,RECOMMENDED_UPLOAD,optional_package,8105,8192,JSON_READABLE,03_track_a_benchmark/phase_i_wave2_resnet_20260912/wave_execution.json,1a005285d810023e7128288ba748b90e5cb40cbc9ea9be5f9ee49d68364553c8,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/matrix.json,outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/matrix.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,403125,405504,JSON_READABLE,03_track_a_benchmark/phase_i_wave3_timesnet_20260913/eval_t1200/matrix.json,f95fe895ef92efcf6b42317df92a53c141a869953c0b73c2e384feda5d1f4144,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t1200.json,outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t1200.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86292,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t1200.json,576c37e50b69575d9c5e9456177d526b3c316e6f5c7fb8f1a99d755bcd345079,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t2399.json,outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t2399.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86304,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t2399.json,d192789faf03e880a739c838f1f2707209aa5e4c1f964c39b4fad4b9b5954e97,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t3598.json,outputs/benchmark_track_a_v1/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t3598.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86308,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave3_timesnet_20260913/eval_t1200/metrics_t3598.json,61ada879c4f4f447e1abe1b8ecb19e0455272e700a16f00629910c0d136651d1,current_file_verified_against_record,,
